"","Country","Region","construction_period_start","construction_period_end","steel","copper","aluminum","unspecified_metal","metal_based","wood","paper_cardboard","straw","biomass_based","concrete","cement","aggregates","brick","mortar_plaster","mineral_fill","plaster_board_gypsum","Adobe","Asphalt","Bitumen","tural_stone","cement_asbestos","Clay","siding_unspecified","construction_mineral","Ceramics","Glass","Plastics","Polystyrene","PVC","Lineoleum","Carpet","Heraklith","Mineral_wool","insulation_unspecified","other_unspecified_material","other_minerals","Agregate","TotalMSI","building_description","no_floors","Occupation","building_type","measurement_type","urban_rural","floor_area_type","Authors","publication_year","publication_title","publication_outlet","copyright","DOI","URL","comment_scope","comment_conversion","comment_aggregation","comment_primary","comment_secondary","data_entry","global_region","climate_classification","equator_distance","heating_degree_days_0","heating_degree_days_1","cooling_degree_days_0","cooling_degree_days_1","country_land_area","population_0","Notes..population_0","population_1","urbanization_0","urbanization_1","gdp_0","gdp_1","hdi_0","hdi_1","cluster_id"
"163","Sweden","0",1930,1951,68,NA,NA,NA,68,187,NA,NA,187,303,NA,81,16,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,405,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,400,665,"MFH, Wooden","3","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,4100.45025,4297.65,71.1750025,48.7475025,410335,6131,"0",7070,0,0.657,5291,9078,"NULL","NULL",4
"164","Sweden","0",1990,2001,428,NA,NA,NA,428,44,NA,NA,44,295,NA,0,0,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,330,NA,5,NA,0.4,NA,NA,NA,NA,90,NA,NA,95.4,295,897.4,"MFH, Wooden","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,3984.7225,4347.225,75.085,94.9574975,410335,8559,"0",8896,0.831,0.84,26364,35603,"NULL","NULL",4
"165","Sweden","0",1880,1901,14,NA,NA,NA,14,203,NA,NA,203,18,NA,233,280,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,531.3,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,531,752.3,"MFH, Wooden-Brick","3","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,4572,"0",5156,0,0.657,2118,3550,"NULL","NULL",4
"166","Sweden","0",1900,1911,107,NA,NA,NA,107,137,NA,NA,137,172,NA,201,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,613,861,"MFH, Wooden-Brick","3","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5117,"0",5542,0,0.657,3438,4516,"NULL","NULL",4
"167","Sweden","0",1920,1931,48,NA,NA,NA,48,149,NA,NA,149,306,NA,52,269,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,633,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,627,834,"MFH, Wooden-Brick","4","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5876,"0",6152,0,0.657,4474,5168,"NULL","NULL",4
"168","Sweden","0",1880,1891,6,NA,NA,NA,6,76,NA,NA,76,17,NA,434,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1363,1448,"MFH, Brick","4","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,4572,"0",4794,0,0.657,2118,2676,"NULL","NULL",2
"169","Sweden","0",1890,1911,0,NA,NA,NA,NA,79,NA,NA,79,17,NA,108,1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,1239,1323,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,4780,"0",5542,0,0.657,2520,4516,"NULL","NULL",2
"170","Sweden","0",1890,1901,36,NA,NA,NA,36,70,NA,NA,70,126,NA,468,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1439,1548,"MFH, Brick","6","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,4780,"0",5156,0,0.657,2520,3550,"NULL","NULL",2
"171","Sweden","0",1890,1901,23,NA,NA,NA,23,79,NA,NA,79,56,NA,416,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1408,1512,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,4780,"0",5156,0,0.657,2520,3550,"NULL","NULL",2
"172","Sweden","0",1900,1911,38,NA,NA,NA,38,61,NA,NA,61,238,NA,297,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1528,1630,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5117,"0",5542,0,0.657,3438,4516,"NULL","NULL",2
"173","Sweden","0",1910,1921,30,NA,NA,NA,30,72,NA,NA,72,154,NA,375,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1365,1470,"MFH, Brick","7","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5499,"0",5929,0,0.657,4476,4166,"NULL","NULL",2
"174","Sweden","0",1920,1931,24,NA,NA,NA,24,55.5,NA,NA,55.5,174,NA,205,605,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,984.3,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,984,1066.8,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5876,"0",6152,0,0.657,4474,5168,"NULL","NULL",2
"175","Sweden","0",1920,1931,102,NA,NA,NA,102,49,NA,NA,49,328,NA,73,682,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,1248,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,1083,1401,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,5876,"0",6152,0,0.657,4474,5168,"NULL","NULL",2
"176","Sweden","0",1930,1941,57,NA,NA,NA,57,57,NA,NA,57,220,NA,NA,433,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,776,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,653,894,"MFH, Brick","5","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,6131,"0",6389,0,0.657,5291,6037,"NULL","NULL",4
"177","Sweden","0",1930,1941,79,NA,NA,NA,79,58,NA,NA,58,319,NA,42,606,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,1098,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,967,1240,"MFH, Brick","4","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,0,4100.45025,0,71.1750025,410335,6131,"0",6389,0,0.657,5291,6037,"NULL","NULL",2
"178","Sweden","0",1940,1950,198,NA,NA,NA,198,42,NA,NA,42,567,NA,29,456,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,1121,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,1052,1365,"MFH, Brick","4","residential","MFH","NULL","0","gross","Gontia, Paul; N·geli, Claudio; Rosado, Leo0rdo; Kalmykova, Yuliya; <U+FF96>sterbring, Magnus",2018,"Material-intensity database of residential buildings: A case-study of Sweden in the inter0tio0l context","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2017.11.022","https://doi.org/10.1016/j.resconrec.2017.11.022","NULL","NULL","Brick is origi0lly ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",NA,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Dfb,Dfc",6896,4100.45025,4278.88775,71.1750025,44.6349975,410335,6356,"0",7014,0,0.657,6206,8816,"NULL","NULL",2
